_id,HB,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,SIRLower95pcConfidenceInterval,SIRUpper95pcConfidenceInterval
51,S08000015,"C00-C14, C30-C32",Head and neck,Male, ,2016-2020,0,0,0,0,0,2,1,1,8,13,39,52,51,56,40,34,25,15,337,0,0,0,0,0,3.957496488,2.149243466,2.16529892,16.75848922,21.603656,57.39936714,76.60690346,82.68884673,95.56966346,76.66653889,95.23009271,106.0445387,89.80960364,38.04135558,34.08778144,42.3276233,34.86016861,31.20044512, ,38.71991477, ,18.45099166,16.3641364, ,20.66127083, ,99.6594388,89.30200085,110.888456
52,S08000015,"C00-C14, C30-C32",Head and neck,Female, ,2016-2020,0,0,0,0,0,1,1,5,3,5,8,23,24,19,27,18,8,14,156,0,0,0,0,0,1.945222533,1.913765717,9.573042313,5.532503458,7.313149042,10.45601286,31.17587259,35.68720168,29.92832953,46.16963064,41.58868788,25.21511646,46.01025371,16.21432848,13.76976104,18.96778026,14.12241862,11.97753084, ,16.44136513, ,7.406145276,6.143602421, ,8.78491952, ,104.5086156,88.75228263,122.2558467
53,S08000015,C32,Larynx,All,d,2016-2020,0,0,0,0,0,0,0,1,1,4,7,14,17,17,19,13,4,3,100,0,0,0,0,0,0,0,1.016125918,0.980757537,3.111750749,4.845766185,9.883236619,13.18565401,13.92518082,17.17064001,16.45902968,7.233011464,6.365372374,5.411284693,4.402837204,6.581572075,4.935631763,4.011641213, ,5.953950759, ,2.544441303,2.037830421, ,3.106446963, ,95.77742705,77.92833737,116.4910137
54,S08000015,C32,Larynx,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,2,6,11,14,15,15,11,3,2,79,0,0,0,0,0,0,0,0,0,3.323639385,8.830671867,16.2053065,22.6988991,25.599017,28.74995208,30.80973588,12.72534464,11.97461382,8.917706501,7.060232217,11.11412307,7.913894124,6.260859999, ,9.757657702, ,3.971686883,3.101156674, ,4.948276252, ,96.25408445,76.2052651,119.9613085
55,S08000015,C32,Larynx,Female, ,2016-2020,0,0,0,0,0,0,0,1,1,2,1,3,3,2,4,2,1,1,21,0,0,0,0,0,0,0,1.914608463,1.844167819,2.925259617,1.307001608,4.066418163,4.46090021,3.150350476,6.83994528,4.62096532,3.151889558,3.286446694,2.182698064,1.351124504,3.336485849,1.957369403,1.204866228, ,2.889494946, ,1.117195724,0.64579577, ,1.715670691, ,94.0257986,58.20345129,143.7284211
56,S08000015,C00-C14,"Lip, oral cavity and pharynx",All,d,2016-2020,0,0,0,0,0,2,2,5,9,13,39,60,58,58,47,34,29,26,382,0,0,0,0,0,1.96184217,2.02468086,5.080629592,8.826817834,10.11318993,26.99784017,42.35672837,44.98634897,47.50944045,42.47474108,43.046693,52.43933312,55.16656058,20.67110753,18.64991826,22.85160872,18.99545428,17.11425222, ,20.97333631, ,10.05351246,8.968594588, ,11.19948005, ,104.614266,94.38524309,115.6495495
57,S08000015,C00-C14,"Lip, oral cavity and pharynx",Male, ,2016-2020,0,0,0,0,0,1,1,1,7,10,32,41,37,41,25,23,22,13,254,0,0,0,0,0,1.978748244,2.149243466,2.16529892,14.66367807,16.61819693,47.09691662,60.40159696,59.98994763,69.97064646,47.91658681,64.42035683,93.31919406,77.83498982,28.67211964,25.25415237,32.42367914,26.46156093,23.26987554, ,29.85538154, ,14.02201813,12.2015012, ,15.96727672, ,102.9172521,90.64861612,116.383302
58,S08000015,C00-C14,"Lip, oral cavity and pharynx",Female, ,2016-2020,0,0,0,0,0,1,1,4,2,3,7,19,21,17,22,11,7,13,128,0,0,0,0,0,1.945222533,1.913765717,7.65843385,3.688335639,4.387889425,9.149011253,25.7539817,31.22630147,26.77797905,37.61969904,25.41530926,22.0632269,42.72380702,13.30406439,11.09926223,15.81857605,11.52934764,9.604923764, ,13.62688165, ,6.085006784,4.94758426, ,7.338351631, ,108.1530978,90.22953873,128.5943869
59,S08000015,C03-C06,Mouth (IARC definition),All,d,2016-2020,0,0,0,0,0,0,0,0,2,1,5,9,15,15,16,14,8,9,94,0,0,0,0,0,0,0,0,1.961515074,0.777937687,3.461261561,6.353509255,11.6344006,12.28692426,14.45948633,17.72510888,14.46602293,19.09611712,5.086607612,4.110496723,6.224719491,4.538688086,3.661081844, ,5.509168431, ,2.085574021,1.647613176, ,2.574372811, ,101.8920885,82.33917929,124.6901114
60,S08000015,C03-C06,Mouth (IARC definition),Male, ,2016-2020,0,0,0,0,0,0,0,0,1,0,3,7,7,10,6,11,6,3,54,0,0,0,0,0,0,0,0,2.094811153,0,4.415335933,10.31246777,11.34944955,17.06601133,11.49998083,30.80973588,25.45068929,17.96192073,6.095647482,4.579237996,7.953497704,5.567044322,4.175257567, ,7.155956591, ,2.480072524,1.81315563, ,3.249820423, ,99.86528694,75.02187713,130.3025368
61,S08000015,C03-C06,Mouth (IARC definition),Female, ,2016-2020,0,0,0,0,0,0,0,0,1,1,2,2,8,5,10,3,2,6,40,0,0,0,0,0,0,0,0,1.844167819,1.462629808,2.614003215,2.710945442,11.89573389,7.875876191,17.0998632,6.931447979,6.303779116,19.71868016,4.157520122,2.970193329,5.661362395,3.51033185,2.503949402, ,4.684064409, ,1.691075518,1.157017037, ,2.324882463, ,104.7624467,74.84382782,142.656718
62,S08000015,C01-C06,Oral cavity,All,d,2016-2020,0,0,0,0,0,0,0,4,5,4,20,31,34,37,33,21,14,13,216,0,0,0,0,0,0,0,4.064503673,4.903787686,3.111750749,13.84504624,21.88430966,26.37130802,30.3077465,29.82269055,26.58766332,25.31554013,27.58328029,11.68837494,10.18149756,13.35544285,10.60213769,9.224063545, ,12.07475153, ,5.509390441,4.734657463, ,6.341965887, ,111.537564,97.15802597,127.4457373
63,S08000015,C01-C06,Oral cavity,Male, ,2016-2020,0,0,0,0,0,0,0,1,3,3,16,24,23,26,15,16,11,6,144,0,0,0,0,0,0,0,2.16529892,6.284433458,4.985459078,23.54845831,35.35703237,37.29104853,44.37162946,28.74995208,44.81416127,46.65959703,35.92384146,16.25505995,13.70859432,19.13734317,14.71705973,12.39835692, ,17.23158702, ,7.656664369,6.366969541, ,9.063537693, ,118.0594774,99.56465778,138.993319
64,S08000015,C01-C06,Oral cavity,Female, ,2016-2020,0,0,0,0,0,0,0,3,2,1,4,7,11,11,18,5,3,7,72,0,0,0,0,0,0,0,5.743825388,3.688335639,1.462629808,5.22800643,9.488309048,16.3566341,17.32692762,30.77975376,11.5524133,9.455668673,23.00512686,7.48353622,5.855406199,9.424275349,6.487215647,5.063955891, ,8.084061058, ,3.362116512,2.544600246, ,4.291768889, ,100.4403863,78.58841641,126.4880437
65,S08000015,C07-C08,Salivary glands,All,d,2016-2020,0,0,0,0,0,2,2,1,0,0,3,1,1,7,0,3,3,4,27,0,0,0,0,0,1.96184217,2.02468086,1.016125918,0,0,2.076756936,0.705945473,0.775626706,5.733897986,0,3.798237618,5.424758598,8.487163166,1.461046867,0.962839092,2.125746484,1.463059403,0.952692469, ,2.081152926, ,0.801529698,0.478758431, ,1.206116819, ,126.3895342,83.29149942,183.8901365
66,S08000015,C07-C08,Salivary glands,Male, ,2016-2020,0,0,0,0,0,1,1,0,0,0,3,0,1,4,0,1,3,3,17,0,0,0,0,0,1.978748244,2.149243466,0,0,0,4.415335933,0,1.621349936,6.826404533,0,2.80088508,12.72534464,17.96192073,1.919000133,1.117888295,3.07250511,1.931016644, ,z, ,z,0.959112575, ,z, ,z,147.0196686,85.64437479,235.3927314
67,S08000015,C07-C08,Salivary glands,Female, ,2016-2020,0,0,0,0,0,1,1,1,0,0,0,1,0,3,0,2,0,1,10,0,0,0,0,0,1.945222533,1.913765717,1.914608463,0,0,0,1.355472721,0,4.725525715,0,4.62096532,0,3.286446694,1.039380031,0.498423125,1.911456883,0.995102162, ,z, ,z,0.64394682, ,z, ,z,102.0465478,48.93528616,187.6672346
68,S08000015,C73,Thyroid,All,d,2016-2020,0,0,1,1,1,3,5,2,4,4,7,9,6,8,8,6,5,7,77,0,0,1.008949381,1.021575678,0.966267598,2.942763255,5.061702149,2.032251837,3.923030148,3.111750749,4.845766185,6.353509255,4.653760238,6.553026269,7.229743163,7.596475235,9.04126433,14.85253554,4.166689214,3.288285968,5.207646605,3.886159495,3.050850588, ,4.821010142, ,2.504750003,1.880402259, ,3.217225183, ,72.78788455,57.44306021,90.97236689
69,S08000015,C73,Thyroid,Male, ,2016-2020,0,0,0,0,1,1,1,0,2,0,2,3,2,0,2,2,3,1,20,0,0,0,0,1.877899007,1.978748244,2.149243466,0,4.189622306,0,2.943557289,4.419629046,3.242699872,0,3.833326944,5.601770159,12.72534464,5.987306909,2.257647216,1.379029571,3.486753018,2.294899149,1.380850447, ,3.437345875, ,1.368782246,0.751371017, ,2.168292018, ,64.14516394,39.18153258,99.06700322
70,S08000015,C73,Thyroid,Female, ,2016-2020,0,0,1,1,0,2,4,2,2,4,5,6,4,8,6,4,2,6,57,0,0,2.050861362,2.086288909,0,3.890445067,7.655062867,3.829216925,3.688335639,5.850519234,6.535008038,8.132836327,5.947866946,12.60140191,10.25991792,9.241930639,6.303779116,19.71868016,5.924466174,4.487132825,7.675833105,5.477419841,4.132826155, ,7.008477308, ,3.640717761,2.596568691, ,4.858574773, ,76.39976805,57.86443824,98.98476109
71,S08000015,C01-C02,Tongue,All,d,2016-2020,0,0,0,0,0,0,0,4,3,3,15,22,19,22,17,7,6,4,122,0,0,0,0,0,0,0,4.064503673,2.942272611,2.333813062,10.38378468,15.5308004,14.73690742,18.02082224,15.36320422,8.862554441,10.8495172,8.487163166,6.601767326,5.482368755,7.882519378,6.063449603,5.026838334, ,7.195791491, ,3.42381642,2.798683146, ,4.111024303, ,120.3128922,99.91258528,143.6537608
72,S08000015,C01-C02,Tongue,Male, ,2016-2020,0,0,0,0,0,0,0,1,2,3,13,17,16,16,9,5,5,3,90,0,0,0,0,0,0,0,2.16529892,4.189622306,4.985459078,19.13312238,25.04456459,25.94159898,27.30561813,17.24997125,14.0044254,21.20890774,17.96192073,10.15941247,8.169367354,12.48764274,9.15001541,7.347010112, ,11.14789209, ,5.176591845,4.098580405, ,6.378564859, ,132.5486933,106.5848021,162.9248475
73,S08000015,C01-C02,Tongue,Female, ,2016-2020,0,0,0,0,0,0,0,3,1,0,2,5,3,6,8,2,1,1,32,0,0,0,0,0,0,0,5.743825388,1.844167819,0,2.614003215,6.777363606,4.46090021,9.451051429,13.67989056,4.62096532,3.151889558,3.286446694,3.326016098,2.274992549,4.695342338,2.976883797,2.024880109, ,4.109428973, ,1.671040994,1.085327603, ,2.381126785, ,95.51471434,65.3319939,134.8382777
74,S08000015,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,All,d,2016-2020,0,0,0,0,0,0,0,2,4,5,22,37,28,24,15,8,7,5,157,0,0,0,0,0,0,0,2.032251837,3.923030148,3.889688436,15.22955087,26.11998249,21.71754778,19.65907881,13.55576843,10.12863365,12.65777006,10.60895396,8.495716968,7.218769926,9.933464091,7.738961197,6.567152758, ,9.005548754, ,4.482444033,3.763965394, ,5.262751874, ,104.8074032,89.05434742,122.5441691
75,S08000015,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Male, ,2016-2020,0,0,0,0,0,0,0,1,4,5,19,24,19,20,11,6,6,2,117,0,0,0,0,0,0,0,2.16529892,8.379244611,8.309098463,27.96379425,35.35703237,30.80564878,34.13202266,21.08329819,16.80531048,25.45068929,11.97461382,13.20723621,10.92274419,15.82852596,11.91551925,9.841238835, ,14.18520967, ,6.976721742,5.693156157, ,8.388821256, ,105.5792029,87.31687737,126.5339036
76,S08000015,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female, ,2016-2020,0,0,0,0,0,0,0,1,0,0,3,13,9,4,4,2,1,3,40,0,0,0,0,0,0,0,1.914608463,0,0,3.921004823,17.62114537,13.38270063,6.300700953,6.83994528,4.62096532,3.151889558,9.859340082,4.157520122,2.970193329,5.661362395,3.562403142,2.541587906, ,4.752870636, ,1.988166325,1.387589645, ,2.695049529, ,102.6133066,73.30845062,139.7301992
77,S08000015,C81,Hodgkin lymphoma,All,d,2016-2020,0,0,2,8,2,6,3,3,3,3,4,3,2,5,7,6,2,1,60,0,0,2.017898762,8.172605427,1.932535196,5.885526509,3.03702129,3.048377755,2.942272611,2.333813062,2.769009248,2.117836418,1.551253413,4.095641418,6.326025268,7.596475235,3.616505732,2.121790791,3.246770816,2.477628177,4.179237626,3.248558068,2.468782564, ,4.133714738, ,2.885518124,2.094565051, ,3.801201323, ,99.48969708,75.92112003,128.0629613
78,S08000015,C81,Hodgkin lymphoma,Male, ,2016-2020,0,0,0,5,1,3,3,1,3,1,2,2,0,3,4,3,0,1,32,0,0,0,10.00880775,1.877899007,5.936244732,6.447730399,2.16529892,6.284433458,1.661819693,2.943557289,2.946419364,0,5.1198034,7.666653889,8.402655239,0,5.987306909,3.612235545,2.470766439,5.099398798,3.67076197,2.49808609, ,5.065545267, ,3.20540605,2.064779594, ,4.592856932, ,95.467281,65.29954953,134.771316
79,S08000015,C81,Hodgkin lymphoma,Female, ,2016-2020,0,0,2,3,1,3,0,2,0,2,2,1,2,2,3,3,2,0,28,0,0,4.101722724,6.258866728,1.99044586,5.8356676,0,3.829216925,0,2.925259617,2.614003215,1.355472721,2.973933473,3.150350476,5.12995896,6.931447979,6.303779116,0,2.910264086,1.93384935,4.206141899,2.826354167,1.867669815, ,3.980472996, ,2.565630197,1.549937948, ,3.833124086, ,104.5227952,69.45463837,151.0645411
80,S08000015,C64-C65,Kidney,All,d,2016-2020,0,0,0,2,0,0,1,6,12,14,31,34,57,53,72,52,42,36,412,0,0,0,2.043151357,0,0,1.01234043,6.09675551,11.76909045,10.89112762,21.45982168,24.00214607,44.21072226,43.41379904,65.06768847,65.83611871,75.94662038,76.38446849,22.29449294,20.19342807,24.5547706,20.65494184,18.67165729, ,22.73689002, ,10.02658882,8.951199043, ,11.16210022, ,98.58424961,89.29352909,108.5789949
81,S08000015,C64-C65,Kidney,Male, ,2016-2020,0,0,0,2,0,0,1,3,7,10,19,25,39,38,51,27,22,20,264,0,0,0,4.0035231,0,0,2.149243466,6.495896759,14.66367807,16.61819693,27.96379425,36.83024205,63.2326475,64.85084306,97.74983708,75.62389715,93.31919406,119.7461382,29.80094325,26.3142131,33.62113543,28.06033533,24.71567463, ,31.61416125, ,13.87873095,12.06285246, ,15.82006759, ,101.8330869,89.91854816,114.887102
82,S08000015,C64-C65,Kidney,Female, ,2016-2020,0,0,0,0,0,0,0,3,5,4,12,9,18,15,21,25,20,16,148,0,0,0,0,0,0,0,5.743825388,9.220839096,5.850519234,15.68401929,12.19925449,26.76540126,23.62762857,35.90971272,57.7620665,63.03779116,52.5831471,15.38282445,13.00439208,18.07035309,13.24954836,11.18565651, ,15.48559881, ,6.174446685,5.063989881, ,7.393344172, ,93.27600179,78.85402987,109.572224
83,S08000015,C91-C95,Leukaemias,All,d,2016-2020,7,4,5,1,1,1,1,4,5,8,12,16,29,34,43,33,36,38,278,7.859516752,4.016104579,5.044746905,1.021575678,0.966267598,0.980921085,1.01234043,4.064503673,4.903787686,6.223501498,8.307027745,11.29512756,22.49317448,27.85036165,38.8598695,41.7806138,65.09710318,80.62805007,15.04337145,13.32680824,16.91970594,14.01913294,12.38743994, ,15.75031258, ,7.648956385,6.479911284, ,8.913521653, ,102.6596036,90.94536126,115.4641637
84,S08000015,C91-C95,Leukaemias,Male, ,2016-2020,6,3,1,0,1,1,0,4,2,5,8,7,18,25,24,18,22,19,164,13.04546344,5.892288958,1.985978988,0,1.877899007,1.978748244,0,8.661195678,4.189622306,8.309098463,11.77422916,10.31246777,29.18429885,42.66502833,45.99992333,50.41593143,93.31919406,113.7588313,18.51270717,15.7877679,21.57289848,17.84669458,15.16940547, ,20.73835731, ,9.819630265,7.92491531, ,11.91438454, ,103.2940786,88.08992246,120.3688176
85,S08000015,C91-C95,Leukaemias,Female, ,2016-2020,1,1,4,1,0,0,1,0,3,3,4,9,11,9,19,15,14,19,114,2.321747812,2.054020746,8.203445447,2.086288909,0,0,1.913765717,0,5.532503458,4.387889425,5.22800643,12.19925449,16.3566341,14.17657714,32.48974008,34.6572399,44.12645381,62.44248718,11.84893235,9.773908044,14.23418724,10.1915713,8.39366209, ,12.16135247, ,5.478282505,4.173814885, ,6.95742176, ,101.7604022,83.93978333,122.2453279
86,S08000015,C91.0,Acute lymphoblastic leukaemia,All,d,2016-2020,6,2,3,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,16,6.736728645,2.00805229,3.026848143,0,0.966267598,0,0,0,0,0.777937687,0,0.705945473,0,0.819128284,0.903717895,0,0,0,0.865805551,0.494882681,1.406013972,0.853634844, ,z, ,z,1.45021764, ,z, ,z,73.12663625,41.798191,118.7530759
87,S08000015,C91.0,Acute lymphoblastic leukaemia,Male, ,2016-2020,6,2,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,13,13.04546344,3.928192639,1.985978988,0,1.877899007,0,0,0,0,1.661819693,0,1.473209682,0,1.706601133,0,0,0,0,1.46747069,0.781366338,2.509419572,1.396175622, ,z, ,z,2.497080509, ,z, ,z,108.7291562,57.89369645,185.9301685
88,S08000015,C91.0,Acute lymphoblastic leukaemia,Female, ,2016-2020,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4.101722724,0,0,0,0,0,0,0,0,0,0,0,1.70998632,0,0,0,0.311814009,0.064303545,0.911252855,0.311094066, ,z, ,z,0.403354772, ,z, ,z,30.23115443,6.234390829,88.34826203
89,S08000015,C92.0,Acute myeloid leukaemia,All,d,2016-2020,1,1,1,0,0,0,0,0,2,2,4,5,9,7,9,7,7,16,71,1.122788107,1.004026145,1.008949381,0,0,0,0,0,1.961515074,1.555875374,2.769009248,3.529727364,6.980640357,5.733897986,8.133461059,8.862554441,12.65777006,33.94865266,3.842012132,3.000643351,4.846175526,3.529517015,2.736868055, ,4.421436907, ,1.764998322,1.261490706, ,2.35174286, ,112.1871673,87.6191084,141.5088463
90,S08000015,C92.0,Acute myeloid leukaemia,Male, ,2016-2020,0,1,0,0,0,0,0,0,1,1,2,2,5,5,5,3,3,6,34,0,1.964096319,0,0,0,0,0,0,2.094811153,1.661819693,2.943557289,2.946419364,8.10674968,8.533005666,9.583317361,8.402655239,12.72534464,35.92384146,3.838000266,2.657926756,5.36322068,3.778912,2.585626264, ,5.19503897, ,1.786041109,1.144901664, ,2.567453097, ,100.5038188,69.60181619,140.444013
91,S08000015,C92.0,Acute myeloid leukaemia,Female, ,2016-2020,1,0,1,0,0,0,0,0,1,1,2,3,4,2,4,4,4,10,37,2.321747812,0,2.050861362,0,0,0,0,0,1.844167819,1.462629808,2.614003215,4.066418163,5.947866946,3.150350476,6.83994528,9.241930639,12.60755823,32.86446694,3.845706113,2.707732007,5.300799298,3.28012203,2.303000821, ,4.427327747, ,1.743955535,1.017285276, ,2.663274658, ,125.6045335,88.43718305,173.129304
92,S08000015,C91.1,Chronic lymphocytic leukaemia,All,d,2016-2020,0,1,0,0,0,0,0,0,1,2,7,7,12,16,21,13,15,16,111,0,1.004026145,0,0,0,0,0,0,0.980757537,1.555875374,4.845766185,4.941618309,9.307520477,13.10605254,18.9780758,16.45902968,27.12379299,33.94865266,6.006526009,4.941224134,7.233406695,5.430215986,4.459117927, ,6.495553187, ,2.379777226,1.893644833, ,2.920614355, ,118.6366319,97.59554656,142.8691071
93,S08000015,C91.1,Chronic lymphocytic leukaemia,Male, ,2016-2020,0,0,0,0,0,0,0,0,1,1,6,2,7,14,13,6,11,9,70,0,0,0,0,0,0,0,0,2.094811153,1.661819693,8.830671867,2.946419364,11.34944955,23.89241586,24.91662514,16.80531048,46.65959703,53.88576218,7.901765254,6.159813666,9.983405032,7.285522843,5.670045164, ,9.100419118, ,3.12465108,2.373084469, ,3.978027235, ,114.0481838,88.90615434,144.0930192
94,S08000015,C91.1,Chronic lymphocytic leukaemia,Female, ,2016-2020,0,1,0,0,0,0,0,0,0,1,1,5,5,2,8,7,4,7,41,0,2.054020746,0,0,0,0,0,0,0,1.462629808,1.307001608,6.777363606,7.434833683,3.150350476,13.67989056,16.17337862,12.60755823,23.00512686,4.261458125,3.058095925,5.781149135,3.574909129,2.562723371, ,4.752936452, ,1.634903372,1.057841151, ,2.335574944, ,127.3867928,91.41496183,172.8145684
95,S08000015,C92.1-C92.2,Chronic myeloid leukaemia,All,d,2016-2020,0,0,1,1,0,1,1,3,1,1,0,2,5,4,2,1,3,1,27,0,0,1.008949381,1.021575678,0,0.980921085,1.01234043,3.048377755,0.980757537,0.777937687,0,1.411890946,3.878133532,3.276513135,1.807435791,1.266079206,5.424758598,2.121790791,1.461046867,0.962839092,2.125746484,1.48947803,0.967328013, ,2.122521597, ,1.028905619,0.620425206, ,1.5390256, ,103.7396912,68.36511017,150.9358041
96,S08000015,C92.1-C92.2,Chronic myeloid leukaemia,Male, ,2016-2020,0,0,0,0,0,1,0,3,0,1,0,1,3,2,1,1,2,1,16,0,0,0,0,0,1.978748244,0,6.495896759,0,1.661819693,0,1.473209682,4.864049808,3.413202266,1.916663472,2.80088508,8.483563097,5.987306909,1.806117772,1.032352362,2.933022109,1.89381871, ,z, ,z,1.142345764, ,z, ,z,114.2004861,65.27544513,185.4544348
97,S08000015,C92.1-C92.2,Chronic myeloid leukaemia,Female, ,2016-2020,0,0,1,1,0,0,1,0,1,0,0,1,2,2,1,0,1,0,11,0,0,2.050861362,2.086288909,0,0,1.913765717,0,1.844167819,0,0,1.355472721,2.973933473,3.150350476,1.70998632,0,3.151889558,0,1.143318034,0.570740243,2.045711779,1.08513735, ,z, ,z,0.915465473, ,z, ,z,91.54282289,45.69784736,163.7953969
98,S08000015,C22,Liver and intrahepatic bile ducts,All,d,2016-2020,0,0,0,0,0,0,0,0,3,6,7,19,17,26,36,44,31,20,209,0,0,0,0,0,0,0,0,2.942272611,4.667626123,4.845766185,13.41296398,13.18565401,21.29733538,32.53384424,55.70748506,56.05583885,42.43581583,11.30958501,9.828183018,12.95123618,10.36446003,8.994152604, ,11.8305067, ,4.229283063,3.609991408, ,4.896879524, ,85.40378857,74.21705251,97.80063862
99,S08000015,C22,Liver and intrahepatic bile ducts,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,4,5,18,14,20,24,35,21,7,148,0,0,0,0,0,0,0,0,0,6.64727877,7.358893222,26.51777427,22.6988991,34.13202266,45.99992333,98.03097779,89.07741251,41.91114837,16.70658939,14.12348164,19.62539261,15.35576205,12.96565004, ,17.94507538, ,6.314660051,5.256103465, ,7.46889027, ,88.49991793,74.81640548,103.961712
100,S08000015,C22,Liver and intrahepatic bile ducts,Female, ,2016-2020,0,0,0,0,0,0,0,0,3,2,2,1,3,6,12,9,10,13,61,0,0,0,0,0,0,0,0,5.532503458,2.925259617,2.614003215,1.355472721,4.46090021,9.451051429,20.51983584,20.79434394,31.51889558,42.72380702,6.340218187,4.849764535,8.144275502,5.37315801,4.101171322, ,6.814328608, ,2.143906075,1.537631835, ,2.849373239, ,78.72183691,60.21596758,101.1214928
101,S08000015,C33-C34,"Trachea, bronchus and lung",All,d,2016-2020,0,0,0,0,1,1,0,2,7,26,67,127,200,291,427,379,292,216,2036,0,0,0,0,0.966267598,0.980921085,0,2.032251837,6.86530276,20.22637987,46.38090491,89.65507504,155.1253413,238.3663306,385.8875413,479.844019,528.0098369,458.3068109,110.1737564,105.4396033,115.0657001,97.33844726,93.09749044, ,101.6725382, ,38.77742197,36.93210469, ,40.66709333, ,97.31166159,93.13019116,101.6325016
102,S08000015,C33-C34,"Trachea, bronchus and lung",Male, ,2016-2020,0,0,0,0,0,0,0,1,5,12,32,53,87,139,215,196,144,84,968,0,0,0,0,0,0,0,2.16529892,10.47405576,19.94183631,47.09691662,78.08011314,141.0574444,237.2175575,412.0826465,548.9734756,610.8165429,502.9337804,109.2701252,102.4941177,116.3763879,102.2310376,95.80251843, ,108.8653532, ,39.49188562,36.82752572, ,42.24797823, ,95.19195307,89.28895454,101.3826573
103,S08000015,C33-C34,"Trachea, bronchus and lung",Female, ,2016-2020,0,0,0,0,1,1,0,1,2,14,35,74,113,152,212,183,148,132,1068,0,0,0,0,1.99044586,1.945222533,0,1.914608463,3.688335639,20.47681732,45.74505627,100.3049814,168.0272412,239.4266362,362.5170999,422.8183267,466.4796546,433.8109636,111.0057873,104.44732,117.868186,92.44585697,86.97251293, ,98.08386007, ,38.06295832,35.53604283, ,40.67543603, ,99.31613275,93.4483161,105.4558748
104,S08000015,C45,Mesothelioma,All,d,2016-2020,0,0,0,0,0,0,0,0,1,1,1,0,5,1,15,17,7,11,59,0,0,0,0,0,0,0,0,0.980757537,0.777937687,0.692252312,0,3.878133532,0.819128284,13.55576843,21.5233465,12.65777006,23.33969871,3.192657969,2.43039917,4.118296168,3.288390625,2.484224252, ,4.203587769, ,1.087507028,0.798376639, ,1.420627515, ,74.12501677,56.42739717,95.61587101
105,S08000015,C45,Mesothelioma,Male, ,2016-2020,0,0,0,0,0,0,0,0,1,1,1,0,4,1,13,14,7,11,53,0,0,0,0,0,0,0,0,2.094811153,1.661819693,1.471778644,0,6.485399744,1.706601133,24.91662514,39.21239112,29.69247084,65.860376,5.982765121,4.481501621,7.825604082,6.039306694,4.488125322, ,7.817179405, ,1.977821455,1.423935447, ,2.621290706, ,77.73718948,58.23048936,101.6821578
106,S08000015,C45,Mesothelioma,Female, ,2016-2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1.486966737,0,3.41997264,6.931447979,0,0,0.623628018,0.228860492,1.357375651,0.537474555, ,z, ,z,0.197192602, ,z, ,z,52.55401928,19.28639884,114.3879749
107,S08000015,C60,Penis,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,0,0,2,1,8,4,5,6,1,27,0,0,0,0,0,0,0,0,0,0,0,2.946419364,1.621349936,13.65280907,7.666653889,14.0044254,25.45068929,5.987306909,3.047823741,2.00853505,4.434423526,2.745403135,1.806326516, ,3.877918448, ,1.042862357,0.66744757, ,1.50070532, ,98.67578752,65.02796575,143.5680902
