_id,Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
48,S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2018,19,20,21,30,52,73,99,162,207,414,774,1369,2000,2687,3173,2707,1998,986,411,17202,13.32594562,13.000013,14.25991064,20.63202778,29.33097181,38.31377406,55.63641881,94.87610469,133.0547967,229.2853939,395.1620726,727.9901304,1225.167388,1852.924545,2472.050173,3183.170471,3425.690968,3233.635052,3256.735341,649.4381692,639.7689571,659.2169336,711.025625,700.2717727, ,721.8602865, ,310.297421,305.2526789, ,315.3829358, ,100, 
49,S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2019,29,11,16,37,36,72,117,146,219,363,773,1243,1866,2457,2969,2527,1879,1085,395,16240,20.71694932,7.175613352,10.63214763,25.66379047,20.44687788,37.66773915,64.06220056,84.57688386,139.6772753,207.6516486,398.5768794,651.5528764,1118.356388,1700.816835,2243.480758,2875.31575,3139.620372,3446.413824,2945.343375,609.837841,600.4941797,619.2904764,659.0355554,648.8004658, ,669.3496366, ,288.4317125,283.5620576, ,293.3422519, ,100, 
50,S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2020,25,20,11,26,50,65,109,158,174,345,680,1125,1685,2286,2766,2394,1762,959,388,15028,18.38789635,13.08498041,7.242798354,18.02963795,28.85136929,34.36625973,58.71674289,90.76338904,109.0321206,203.6888343,359.1138338,581.8524112,987.1061095,1581.689488,2035.170333,2683.675986,2923.510868,2975.765662,2840.617908,563.8575843,554.8781496,572.9459143,603.2962582,593.5572665, ,613.1134012, ,263.5791579,258.932399, ,268.2666695, ,100, 
51,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1996,23,11,13,18,49,115,183,292,418,691,977,1108,1389,1799,1976,1835,1518,956,473,13844,15.1743066,6.967934831,8.298225456,11.75395063,28.65714937,58.03742657,87.93299794,149.7489653,243.5145322,386.6664428,649.5319647,783.9973961,1015.907844,1375.887176,1657.690307,1967.322083,2161.346356,2294.216463,2397.242917,523.3690084,514.6867011,532.1610488,574.809304,565.2273136, ,584.4707162, ,284.3495487,279.0610689, ,289.686982, ,100, 
52,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1997,26,16,12,34,53,116,206,269,438,704,942,1136,1377,1552,1899,1949,1444,933,483,13589,17.59050654,10.13504954,7.648622292,21.82298988,32.73059631,60.14725708,99.0051425,135.6092839,249.0801663,410.8477821,585.3913173,804.8232719,1011.971691,1185.013247,1615.125536,2005.742454,2120.878314,2214.99454,2394.645513,514.5364401,505.9212759,523.2615128,561.1177444,551.6850271, ,570.6293119, ,278.7014957,273.4455716, ,284.0067589, ,100, 
53,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1998,28,12,12,27,40,96,187,312,460,576,981,1103,1320,1605,1953,1846,1374,884,461,13277,19.38078395,7.65804286,7.593062472,17.18935024,25.63083903,51.82326109,90.45746322,154.550318,254.8532931,342.0671307,589.0441393,772.7607104,964.2567553,1228.463617,1670.058662,1836.81592,2103.232917,2078.77719,2207.220147,503.2828812,494.7581211,511.9176759,545.5768896,536.3053603, ,554.9267744, ,270.7116624,265.5622447, ,275.9098417, ,100, 
54,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1999,20,11,11,26,55,95,188,278,444,624,1024,1100,1345,1561,1844,1947,1366,1002,478,13419,14.14377144,7.065095218,6.945891505,16.55565885,35.51686728,53.65140143,92.22557984,135.6190179,239.9546032,371.9289044,600.8155602,761.2878222,976.9029634,1202.925243,1581.868561,1881.86853,2175.332431,2354.212678,2215.938065,509.1797687,500.6006874,517.8689941,548.5982043,539.3270573, ,557.9472651, ,270.5634563,265.4347778, ,275.7405294, ,100, 
55,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2000,17,13,15,23,46,102,181,294,443,640,1062,1156,1423,1590,1832,1933,1444,914,501,13629,12.34057072,8.487911256,9.54149916,14.63728179,29.55823293,60.12449307,90.68590611,141.5291892,233.6140569,379.8963595,609.3502559,796.0281227,1031.862283,1230.364466,1566.910142,1926.334881,2183.214647,2142.070356,2241.410165,518.0132071,509.3525136,526.7842265,555.0445705,545.7378344, ,564.4289027, ,275.3166865,270.1475486, ,280.5341325, ,100, 
56,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2001,27,15,14,24,56,83,181,281,444,594,997,1165,1415,1528,1810,1920,1393,971,517,13435,20.07599135,10.03626437,8.906758958,15.33820747,35.51361567,51.3093148,91.85252848,134.7450394,228.4773324,347.4029582,563.4519201,786.3174023,1033.382264,1182.580161,1547.828764,1931.162117,2014.286541,2272.51451,2246.068294,510.7458105,502.1454475,519.4565247,542.9534278,533.7816761, ,552.2022241, ,268.7831927,263.6707284, ,273.9440662, ,100, 
57,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2002,32,17,26,27,64,95,180,279,493,621,1026,1192,1392,1568,1844,1856,1542,859,495,13608,24.29414132,11.61202186,16.48323782,17.21049713,39.60665639,61.81072904,93.43368804,133.6706241,249.2555198,353.9490108,603.4051813,750.6580853,1015.798883,1217.448018,1564.302681,1891.908422,2127.366039,2072.626372,2136.752137,517.3426502,508.6865242,526.1091295,545.9172684,536.7537746, ,555.1572466, ,273.712895,268.5237045, ,278.9510589, ,100, 
58,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2003,23,13,14,36,50,80,189,323,457,672,933,1213,1406,1627,1827,1960,1640,833,548,13844,17.75020065,9.023579307,8.92515619,22.8132545,30.43621179,53.64842844,101.6172739,155.7001687,226.6606488,373.5200934,557.0182509,737.7492869,1012.895325,1254.036889,1548.370694,2008.196721,2186.520899,2110.303245,2362.883753,526.3053849,517.5743652,535.1467532,552.0748262,542.8845107, ,561.3412111, ,272.5642006,267.4512526, ,277.724889, ,100, 
59,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2004,28,18,24,35,56,105,164,308,486,694,971,1273,1535,1750,1792,1875,1702,888,532,14236,21.72850236,12.66250211,15.33448342,22.02324396,33.77176319,70.22190121,91.7374742,149.9812523,236.7659525,375.5065822,580.6825861,754.1781946,1089.216403,1339.210555,1523.472702,1920.083562,2202.894049,2327.959103,2273.990169,539.7132423,530.8834205,548.6531036,563.7854039,554.526022, ,573.1203905, ,281.9630361,276.7388119, ,287.2354343, ,100, 
60,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2005,22,10,14,26,52,89,152,340,489,701,920,1337,1418,1740,1911,1885,1621,937,533,14197,16.95777514,7.142091919,9.050124762,16.34880811,30.68281055,58.31706134,87.93904436,168.3159984,233.8694635,370.0458202,546.6331557,773.1452033,999.0207061,1327.838828,1626.258414,1914.988723,2154.095572,2285.867629,2259.719337,535.9530617,527.1727712,544.8429258,557.8910688,548.7184493, ,567.1386674, ,275.6458329,270.5610443, ,280.7773024, ,100, 
61,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2006,24,11,13,35,60,82,176,312,492,743,991,1269,1430,1795,1856,1857,1672,957,538,14313,18.3668784,7.967954336,8.54948177,21.85751399,35.12078624,52.20934675,106.2583769,155.9056771,234.2845986,383.3374608,579.9764732,722.0976681,987.8624177,1379.570066,1578.338662,1882.775192,2242.429119,2188.228838,2284.113102,538.5005508,529.7142019,547.3961005,557.9585428,548.8191949, ,567.1723155, ,277.0109922,271.9146774, ,282.1539675, ,100, 
62,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2007,27,16,10,36,57,110,189,316,517,773,1053,1232,1657,1914,1847,1967,1616,1068,554,14959,20.21185013,11.82810802,6.678019299,22.18278616,33.06782385,66.76904587,118.687281,160.4321514,245.3842138,390.6960759,600.3352299,728.7353602,1065.492075,1468.039086,1569.270506,1968.062754,2186.442971,2325.48012,2425.038302,559.5410559,550.6099165,568.5807561,577.7518724,568.4937659, ,587.0837208, ,288.7226837,283.5341461, ,293.957614, ,100, 
63,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2008,29,19,19,33,60,113,177,319,562,789,1056,1276,1762,1849,1943,2058,1602,1175,505,15346,21.10871717,14.27626833,12.85042778,20.27151545,34.39538643,66.46706939,113.349642,166.816575,267.7235873,390.2501756,587.5904895,766.3111367,1093.140266,1398.670166,1634.76505,2048.739697,2167.852987,2473.632134,2270.989792,570.9922823,561.9935619,580.0989878,585.9725134,576.6980581, ,595.3199261, ,293.0837745,287.8804715, ,298.3330354, ,100, 
64,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2009,21,13,15,27,62,122,148,273,568,829,1115,1327,1800,1912,2016,1984,1709,1215,530,15686,14.96792587,9.872492956,10.27756271,16.44927227,35.33468213,70.76730319,94.17094572,148.2060553,273.475303,402.8926624,604.9130878,800.2412182,1088.632859,1426.269619,1682.060524,1973.422456,2297.197392,2489.142014,2405.591866,580.9778102,571.9211068,590.1420023,592.9540754,583.6670868, ,602.3133512, ,294.5675928,289.4163128, ,299.7636834, ,100, 
65,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2010,21,6,18,26,77,123,183,292,558,817,1125,1307,1879,1947,2079,1978,1741,1107,582,15866,14.72939988,4.5530084,12.53176454,15.8902837,43.30124168,70.53035386,114.4866245,163.7606627,273.0849793,390.1716851,597.1844743,783.3054652,1111.558074,1441.090699,1728.783116,1956.033741,2306.540719,2322.263945,2389.653049,584.602256,575.5406941,593.7707486,594.4585918,585.2073412, ,603.7813893, ,296.6580258,291.5059769, ,301.85458, ,100, 
66,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2011,21,12,16,31,63,134,162,250,542,833,1157,1283,1900,1974,2055,2015,1761,1133,612,15954,14.59955506,9.0698149,11.30742049,19.31945656,34.33523176,76.15496968,98.69503235,145.6604829,267.2702437,395.6098233,600.6645208,758.435601,1105.711875,1430.455514,1716.748954,1980.22721,2310.599103,2384.359611,2343.301298,584.4812427,575.4464807,593.6223227,590.9282406,581.7579101, ,600.1692902, ,293.7407201,288.6403706, ,298.8851194, ,100, 
67,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2012,21,19,17,30,60,125,167,271,517,854,1177,1373,1820,2092,2079,2086,1805,1229,601,16343,14.50246197,14.13049137,12.36273726,19.24631433,32.15589176,70.84440868,98.45014709,165.4032544,259.4404717,405.2636824,599.1010939,793.2427045,1104.127739,1409.751002,1733.742515,2041.255676,2322.64872,2587.586323,2220.908318,597.2641989,588.1419576,606.492494,598.6358648,589.4592847, ,607.8823422, ,297.0671793,291.9481112, ,302.2301213, ,100, 
68,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2013,31,11,13,35,53,122,216,260,487,856,1214,1445,1716,2148,2099,2169,1772,1243,607,16497,21.55112483,7.967204091,9.665427509,22.90261155,28.5190028,68.49545797,124.3530475,162.6341732,252.420542,408.065977,605.2598779,816.121362,1057.288265,1396.782458,1727.173985,2099.445375,2269.786983,2613.266057,2217.4326,601.8562433,592.7067093,611.1116476,598.9601756,589.8232436, ,608.1663619, ,297.2566538,292.1409913, ,302.4161036, ,100, 
69,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2014,24,15,15,22,69,124,191,264,518,864,1219,1429,1644,2139,2100,2202,1882,1239,690,16650,16.83985995,10.60865383,11.29007978,14.64606454,37.28439891,68.65203935,108.6505151,164.810468,279.0827982,415.7443942,596.9169899,786.8596097,1016.716451,1354.320339,1701.12112,2108.145368,2387.68856,2567.875648,2415.543497,605.2190602,596.0606152,614.4829876,596.6133869,587.5532743, ,605.7418599, ,294.2050695,289.1414992, ,299.3119849, ,100, 
70,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2015,36,16,10,35,68,135,228,336,476,787,1278,1397,1703,2233,2099,2131,1792,1320,678,16758,25.37176686,11.15277913,7.519758165,23.6141847,36.85457078,73.73302092,128.1618887,206.5506049,264.9375226,385.3064582,614.2134175,752.0901862,1046.38374,1382.936557,1687.244783,2032.117178,2259.174746,2700.159555,2389.679966,606.6176271,597.4675346,615.8727634,595.7865816,586.7658871, ,604.8751354, ,297.3367061,292.2108332, ,302.50653, ,100, 
71,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2016,30,13,20,32,64,124,224,297,487,796,1325,1405,1732,2197,2109,2119,1805,1229,644,16652,21.47289762,8.869482159,14.92570729,21.91090478,35.11101114,65.96621891,124.7160483,178.39445,281.9771986,392.4488116,633.1775478,739.1469035,1048.768968,1339.168704,1658.670861,2031.035838,2250.146478,2473.284901,2216.86747,599.5973638,590.5245316,608.774686,586.1000698,577.1967979, ,595.07054, ,293.495864,288.4244351, ,298.6108791, ,100, 
72,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2017,28,18,20,29,53,94,226,280,437,741,1325,1474,1693,2247,2257,2118,1793,1225,658,16716,20.43944813,12.17639538,14.63946654,20.4562448,29.86386585,48.990994,125.1453569,162.0117227,263.9526456,371.2238866,631.9424241,758.7026905,1001.342615,1424.920574,1645.319551,2023.869815,2217.440235,2419.561911,2242.901455,600.3232178,591.256743,609.493908,581.6729082,572.8592662, ,590.5529022, ,289.2299877,284.2327147, ,294.2702056, ,100, 
73,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2018,27,19,12,25,52,143,238,355,493,810,1285,1577,1850,2259,2404,2221,1923,1275,631,17599,20.10678939,12.90383923,8.539466568,17.96506155,29.9993654,74.55372039,129.8297485,200.2843474,304.420582,418.1163086,615.3684069,794.0264239,1068.974882,1453.677308,1685.716289,2094.077936,2347.011009,2502.109622,2153.069233,630.9357488,621.6481776,640.3273473,607.0471998,598.0801699, ,616.0800281, ,304.7741823,299.6271527, ,309.9644375, ,100, 
74,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2019,25,23,11,32,60,109,214,321,436,758,1324,1494,1824,2169,2307,2146,1792,1188,683,16916,18.97778081,15.75137482,7.628981808,23.22442048,35.00787677,57.03521532,114.5438585,178.4344462,268.0734374,406.1163915,639.1503741,738.3319825,1025.635258,1399.499303,1574.561314,1985.841854,2160.103184,2286.946311,2258.075181,604.0787816,595.0094782,613.2517109,576.4557355,567.7696343, ,585.206863, ,290.0557703,285.038536, ,295.1161706, ,100, 
75,S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2020,23,21,15,20,48,113,200,336,423,662,1086,1394,1615,1888,2079,1962,1706,1156,620,15367,17.99025398,14.47716744,10.25949687,14.50189612,28.49459493,60.0856087,106.1390847,185.0352723,256.7059109,366.6614972,532.9852079,676.7121692,888.0066862,1211.001642,1386.739594,1799.933947,2054.778021,2208.846852,2060.485211,548.667018,540.0260262,557.4116307,519.481764,511.2675795, ,527.7605026, ,260.1435105,255.3879499, ,264.9423324, ,100, 
76,S92000003,C67,Bladder,All,d,1996,0,0,0,0,0,3,1,9,6,36,49,87,139,227,268,232,190,96,45,1388,0,0,0,0,0,0.766432309,0.245925627,2.355207101,1.765666613,10.1359056,16.52017653,31.8682486,53.72748953,94.89807863,128.519911,153.405672,180.9954751,169.2524683,184.7594022,27.25742755,25.84215341,28.7300544,38.95196744,36.75415848, ,41.21269669, ,15.12121673,14.28472597, ,15.9811731, ,100, 
77,S92000003,C67,Bladder,All,d,1997,1,1,0,0,0,1,5,5,12,16,47,90,127,199,221,196,143,86,42,1192,0.330354636,0.308856459,0,0,0,0.263859205,1.232194785,1.28679593,3.45411212,4.70384863,14.77002753,32.94145206,49.21259843,82.94811783,107.2576027,123.7326869,140.2057004,149.1372583,167.9529732,23.44914957,22.13669806,24.81909424,33.42236205,31.37814284, ,35.53017677, ,13.15418981,12.36969259, ,13.96246571, ,100, 
78,S92000003,C67,Bladder,All,d,1998,1,0,0,0,0,1,3,4,4,12,30,52,105,143,184,159,125,73,34,930,0.337392161,0,0,0,0,0.275231125,0.745747376,1.014412262,1.126446428,3.590685761,9.088485495,18.81059181,40.306947,59.64173253,89.44239472,96.65477225,127.7935674,124.3802287,130.3331161,18.31765172,17.1591459,19.53379488,25.93678177,24.17622086, ,27.75834081, ,9.891651556,9.224961818, ,10.58127135, ,100, 
79,S92000003,C67,Bladder,All,d,1999,1,0,0,0,0,1,1,5,8,12,26,48,73,119,192,126,101,77,36,826,0.344458184,0,0,0,0,0.288993954,0.252201085,1.252862791,2.203164846,3.608306321,7.692375968,17.09578268,27.82330297,49.85149282,93.3348241,74.04621424,107.0459556,130.4178452,132.8658424,16.2856495,15.19382613,17.43520673,23.37212493,21.66851007, ,25.13928997, ,8.752600079,8.127437297, ,9.400597407, ,100, 
80,S92000003,C67,Bladder,All,d,2000,0,0,0,0,0,0,1,3,4,14,19,39,77,93,153,145,107,69,27,751,0,0,0,0,0,0,0.25857633,0.744309752,1.077284382,4.199714419,5.493504654,13.78125961,29.25131821,38.97116134,74.06546806,87.25635918,106.5365659,116.2301019,95.41984733,14.83327869,13.79123077,15.93319569,20.54818273,19.01560041, ,22.13931596, ,7.598602084,7.027065382, ,8.192166228, ,100, 
81,S92000003,C67,Bladder,All,d,2001,0,0,0,1,0,0,0,3,3,5,22,57,73,111,148,165,103,81,27,799,0,0,0,0.314856504,0,0,0,0.743988572,0.791790714,1.478380168,6.269896233,19.64582371,27.91042665,46.35352287,71.43615635,99.62805526,97.05170123,136.3429783,91.88361409,15.77741795,14.70225613,16.91041315,21.15766705,19.63989509, ,22.73112603, ,7.889709268,7.311899581, ,8.489179323, ,100, 
82,S92000003,C67,Bladder,All,d,2002,1,1,0,0,0,0,0,2,0,11,22,42,76,106,172,144,112,67,32,788,0.370666904,0.332954875,0,0,0,0,0,0.496645162,0,3.177390842,6.527918721,13.46378243,28.98793949,44.24021603,82.21365033,87.59870062,100.0482375,115.4177433,107.8530502,15.55467825,14.48745322,16.67972081,21.05720323,19.52579845, ,22.64560001, ,7.839840756,7.25889254, ,8.442834614, ,100, 
83,S92000003,C67,Bladder,All,d,2003,0,0,0,0,0,0,1,0,6,6,28,44,69,113,135,161,114,68,29,774,0,0,0,0,0,0,0.278875463,0,1.527218858,1.696679034,8.445283611,13.58066607,25.98811326,46.65199675,64.21996527,97.82536047,98.09742623,122.6330027,97.12965134,15.27079017,14.21377862,16.38559688,20.16630905,18.69631579, ,21.69113975, ,7.457917213,6.90299268, ,8.033990063, ,100, 
84,S92000003,C67,Bladder,All,d,2004,1,0,0,0,0,1,1,4,8,8,19,48,84,131,122,170,123,63,35,818,0.379182861,0,0,0,0,0.338930201,0.289942475,1.008018789,2.004449879,2.20944427,5.75088382,14.42307692,31.04166975,53.54194255,57.95944739,102.7221366,102.1458942,116.6148378,116.0285099,16.08874378,15.00495132,17.23013309,21.06718308,19.57095401, ,22.61774163, ,7.915952627,7.339379321, ,8.514017714, ,100, 
85,S92000003,C67,Bladder,All,d,2005,0,0,1,0,0,1,2,3,6,8,20,44,68,110,124,136,113,69,33,738,0,0,0.31700142,0,0,0.330253172,0.598687677,0.769161742,1.477665092,2.157124984,6.026655899,12.89256392,24.86716182,44.7445493,58.6113829,81.29206566,95.55540522,117.4448095,107.8079059,14.44170483,13.41843182,15.5223178,18.73157449,17.3184077, ,20.19937594, ,6.968919841,6.434718649, ,7.524119337, ,100, 
86,S92000003,C67,Bladder,All,d,2006,0,0,0,0,0,0,2,2,2,11,21,39,67,100,121,130,131,65,34,725,0,0,0,0,0,0,0.621594826,0.517477813,0.490586865,2.904574176,6.23917429,11.2593756,23.88183127,40.92842029,56.8678504,77.09780153,110.8478592,102.8041818,110.9370921,14.12429379,13.11474378,15.19093527,18.36822134,16.98697806, ,19.80268438, ,6.661007763,6.148844678, ,7.193367096, ,100, 
87,S92000003,C67,Bladder,All,d,2007,0,0,0,0,0,1,1,2,5,7,17,38,72,109,115,151,127,67,37,749,0,0,0,0,0,0.306246823,0.320941772,0.526620675,1.222105443,1.808565885,4.926993549,11.41065755,23.78270535,44.38219175,53.77098237,87.9927741,107.3986689,100.2093928,123.9572515,14.48742747,13.46834265,15.56318393,18.93700861,17.51909578, ,20.40931076, ,6.733875717,6.225381421, ,7.262048234, ,100, 
88,S92000003,C67,Bladder,All,d,2008,0,0,0,0,0,0,0,2,6,10,15,34,65,104,137,135,138,76,45,767,0,0,0,0,0,0,0,0.540724679,1.471388844,2.530306749,4.252592664,10.37597656,20.63682053,41.69957859,63.16362144,77.78827759,115.7562743,109.2566237,154.4481054,14.74177862,13.71682196,15.82304053,18.56617241,17.20220758, ,19.98143374, ,6.556337473,6.064375754, ,7.067212658, ,100, 
89,S92000003,C67,Bladder,All,d,2009,0,0,0,0,0,0,0,3,4,12,16,33,71,108,114,135,142,94,25,757,0,0,0,0,0,0,0,0.839111549,0.990032844,2.988003167,4.430586554,10.12099186,21.96021181,42.51851327,51.89862469,77.24040073,117.512703,130.157851,85.99339571,14.46893098,13.45644186,15.53741766,17.67576879,16.384729, ,19.01507085, ,6.383627291,5.90097587, ,6.884981235, ,100, 
90,S92000003,C67,Bladder,All,d,2010,0,0,0,1,0,1,0,2,3,14,28,35,67,98,142,144,138,83,42,798,0,0,0,0.301362762,0,0.291629362,0,0.576510096,0.756174162,3.427541767,7.585937839,10.69453357,20.22250795,38.13481826,64.22665678,81.30999435,112.0712058,116.1147718,129.5097132,15.16475999,14.13071223,16.25446544,19.04061817,17.67470717, ,20.45664475, ,6.781473177,6.283340268, ,7.298337669, ,100, 
91,S92000003,C67,Bladder,All,d,2011,0,0,0,0,0,1,2,1,4,10,23,33,64,105,138,151,148,86,38,804,0,0,0,0,0,0.288726112,0.617691932,0.297529612,1.016094944,2.434458297,6.095670219,9.942034924,19.021408,39.71060424,62.6228065,84.2897334,118.0260933,119.6521739,108.0497029,15.17009755,14.13948491,16.25596955,18.65453552,17.33938454, ,20.01707728, ,6.591852944,6.109401085, ,7.092378544, ,100, 
92,S92000003,C67,Bladder,All,d,2012,0,0,0,1,0,1,1,2,8,12,30,39,70,103,147,129,170,86,55,854,0,0,0,0.313542529,0,0.287908975,0.300357125,0.621139231,2.075383103,2.92493163,7.798142482,11.49438838,21.69715116,36.04612504,66.35280736,71.42896694,132.1650975,118.9126407,149.0312966,16.07196628,15.0119765,17.18705381,19.38130068,18.05049408, ,20.75876848, ,6.909783607,6.41474857, ,7.422957167, ,100, 
